score,smiles,Name,SA_Score
0.562582526,C[C@]1(c2nc3c(F)c(Cl)ccc3c(=O)n2[C@]2(C(=O)O)C[C@@H]2C(=O)O)COCCN1,20475958_34363759_84308089,4.494282163652056
0.562429718,C[C@@H](O)[C@@H](N)c1nc2c(F)c(Cl)ccc2c(=O)n1-c1[nH][nH]c(=O)c1C(=O)O,20475958_19737344_895399,3.956913083757554
0.562425026,CC(C)[C@@H](O)[C@@H](N)c1nc2c(F)c(Cl)ccc2c(=O)n1[C@]1(C(=O)O)C[C@@H]1C(=O)O,20475958_34363759_1715389,4.4488810813710975
0.562417743,C[C@H](O)C(=O)n1c([C@@H]2[C@H]3CNC(=O)[C@H]32)nc2c(F)c(Cl)ccc2c1=O,20475958_1457069_259505376,4.378756310053664
0.562400724,Cc1ncc(C(=O)O)c2c(=O)n(C(=O)[C@@H](O)[C@H](O)C(=O)O)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc12,1729539_95532189_259505376,4.708058261594209
0.562396363,Cc1cc(C(=O)O)c2c(=O)n(CC3(O)CC(O)C3)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc2n1,39084287_616568719_259505376,4.45937408186043
0.56239316,CNC(=O)c1n[nH]c(-n2c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc3nc(C)cc(C(=O)O)c3c2=O)n1,39084287_19844301_259505376,4.538177823974209
0.562374531,Nc1cnn(Cc2nc3c(F)c(Cl)ccc3c(=O)n2[C@]2(C(=O)O)C[C@@H](O)C2)c1,20475958_585669989_2537419,3.25424033818493
0.562297219,Cc1cc2c(=O)n([C@]3(C(=O)O)C[C@@H]3C(=O)O)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc2cc1F,90685817_34363759_259505376,4.666291871906369
0.561984869,O=C(O)c1c(-n2c([C@H]3C[C@@H](F)CN3)nc3ncc(O)cc3c2=O)[nH][nH]c1=O,88189353_19737344_2583797,4.341420006834477
0.561982939,Cc1ncc(C(=O)O)c2c(=O)n([C@]3(C(=O)O)C[C@@H](O)C3)c(Cn3ncnc3N)nc12,1729539_585669989_70824964,3.5830124942766535
0.561879843,C[C@H](O)[C@H](N)c1nc2c(F)c(Cl)ccc2c(=O)n1-c1[nH][nH]c(=O)c1C(=O)O,20475958_19737344_1747072,3.956913083757554
0.561847429,N=C(N)NCCc1nc2c(F)c(Cl)ccc2c(=O)n1[C@]1(C(=O)O)C[C@@H](O)C1,20475958_585669989_901626,3.1838163464534066
0.56165389,Cc1ncc(C(=O)O)c2c(=O)n(-c3nc(=O)[nH]c(=O)[nH]3)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc12,1729539_13529033_259505376,4.530236059655684
0.561611497,CN1CCNC[C@@H]1C(=O)n1c([C@@H]2[C@H]3CNC(=O)[C@H]32)nc2c(F)c(Cl)ccc2c1=O,20475958_39064341_259505376,4.516881508721523
0.561547855,O=c1c2nc3ncccc3cc2nc([C@H]2C[C@@H](F)CN2)n1[C@]1(C(=O)O)C[C@@H](O)C1,1083802091_585669989_2583797,4.248899479338194
0.56140987,Nc1cc2nc([C@H]3COC(=O)O3)n([C@]3(C(=O)O)C[C@@H](O)C3)c(=O)c2cc1C(=O)O,3191201_585669989_116872654,3.7856508326772698
0.561333039,N[C@]1(c2nc3nn4cccnc4c3c(=O)n2-c2[nH][nH]c(=O)c2C(=O)O)CC1(F)F,91692837_19737344_39083022,4.289967797698617
0.561274434,O=C(O)c1c(-n2c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc3ncn(C4CC4)c3c2=O)[nH][nH]c1=O,107330171_19737344_259505376,4.640643712932593
0.561221901,COC[C@H](O)Cn1c([C@@H]2[C@H]3CNC(=O)[C@H]32)nc2cc(N)c(C(=O)O)cc2c1=O,3191201_2263861_259505376,4.195519258958089
0.561103157,N[C@]1(c2nc3cc(F)cc(F)c3c(=O)n2-c2[nH][nH]c(=O)c2C(=O)O)CC1(F)F,20475936_19737344_39083022,4.018876727848133
0.561089036,Cc1ncc(C(=O)O)c2c(=O)n([C@]3(C(=O)O)C[C@@H](O)C3)c([C@@H]3CNC[C@@H]3N)nc12,1729539_585669989_26895012,4.281817428056144
0.560996736,CC(C)n1ncc2c(=O)n(-c3[nH][nH]c(=O)c3C(=O)O)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc21,90225684_19737344_259505376,4.479436063359943
0.560965771,COc1cc2c(=O)n(-c3[nH][nH]c(=O)c3C(=O)O)c([C@@]3(N)CC3(F)F)nc2cn1,2525010_19737344_39083022,4.049526000197407
0.560937196,CO[C@@H]1CNC[C@H]1n1c([C@@H]2[C@H]3CNC(=O)[C@H]32)nc2cc(N)c(C(=O)O)cc2c1=O,3191201_34301391_259505376,4.559158105813108
0.560933242,O=C(O)c1c(-n2c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc3nc4c(cc3c2=O)CCC4)[nH][nH]c1=O,54527642_19737344_259505376,4.526429495843877
0.560836256,NC[C@@H](N)Cc1nc2c(F)c(Cl)ccc2c(=O)n1[C@]1(C(=O)O)C[C@@H]1C(=O)O,20475958_34363759_40448670,4.2575455652152
0.560669397,CO[C@H](CO)Cn1c([C@@H]2[C@H]3CNC(=O)[C@H]32)nc2cc(N)c(C(=O)O)cc2c1=O,3191201_82164272_259505376,4.3357322459710765
0.560417052,Cn1c(-n2c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc3cc(N)c(C(=O)O)cc3c2=O)cc(=O)[nH]c1=O,3191201_154763_259505376,4.282726135033874
0.56025787,C[C@H](N)[C@@H](O)c1nc2c(F)c(Cl)ccc2c(=O)n1[C@H]1C[C@@H](CO)[C@H](O)[C@@H]1O,20475958_4284346_13352867,4.397957863396224
0.560151154,O=c1c2cc3ccccc3nc2nc([C@H]2C[C@@H](F)CN2)n1[C@]1(C(=O)O)C[C@@H](O)C1,1723442_585669989_2583797,4.0557456331843476
0.56014511,Nc1cc2nc([C@@H]3[C@H]4CNC(=O)[C@H]43)n([C@H](CO)CCO)c(=O)c2cc1C(=O)O,3191201_12506566_259505376,4.371885093123923
0.560093853,O=C(O)c1c(-n2c([C@H]3C[C@@H](F)CN3)nc3cc(F)c(O)cc3c2=O)[nH][nH]c1=O,50035180_19737344_2583797,4.1887372739748026
0.560085702,Cc1cc(C(=O)O)c2c(=O)n([C@]3(C(=O)O)C[C@@H](O)C3)c(-c3c(N)[nH][nH]c3=O)nc2n1,39084287_585669989_19737344,3.559424609661268
0.560033759,Cc1ncc(C(=O)O)c2c(=O)n([C@H]3CON(C)C3=O)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc12,1729539_3641268_259505376,4.825010119832636
0.560031617,CN1C[C@@H](C(=O)n2c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc3cc(N)c(C(=O)O)cc3c2=O)CC1=O,3191201_6129985_259505376,4.355551220918334
0.559972349,Nc1ncncc1-c1nc2c(F)c(Cl)ccc2c(=O)n1[C@]1(C(=O)O)C[C@@H](O)C1,20475958_585669989_967326,3.2281330507355372
0.559841779,Nc1cc2nc([C@@H]3[C@H]4CNC(=O)[C@H]43)n(CCn3cnnn3)c(=O)c2cc1C(=O)O,3191201_42199365_259505376,4.184892826962194
0.559787073,Cc1cc2c(=O)n(-c3[nH][nH]c(=O)c3C(=O)O)c([C@@]3(N)CC3(F)F)nc2cc1F,90685817_19737344_39083022,3.9281264159978218
0.559708757,Cc1cc(C(=O)O)c2c(=O)n(CCn3cc(CO)nn3)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc2n1,39084287_52221577_259505376,4.3029459197116715
0.559697375,Cc1ncc(C(=O)O)c2c(=O)n(C3(CO)CC(O)C3)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc12,1729539_215572500_259505376,4.6245534392119385
0.559624512,Cc1cc(C(=O)O)c2c(=O)n([C@H]3C[C@@H](O)[C@@H](O)C3)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc2n1,39084287_307713610_259505376,4.697778553848658
0.559610657,N[C@]1(c2nc3c(Cl)nccc3c(=O)n2[C@]2(C(=O)O)C[C@@H]2C(=O)O)CC1(F)F,71255890_34363759_39083022,4.605192558714659
0.559499193,Cc1cc(C(=O)O)c2c(=O)n(C[C@@H]3CN(C)C(=O)CO3)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc2n1,39084287_11884221_259505376,4.527805462736707
0.55936631,O=C1CC[C@@H](c2nc3c(F)c(Cl)ccc3c(=O)n2[C@]2(C(=O)O)C[C@@H](O)C2)N1,20475958_585669989_3598263,3.7481369358132284
0.559307534,C[C@@H]1CN[C@@H]1c1nc2c(F)c(Cl)ccc2c(=O)n1[C@H]1C[C@@H](CO)[C@H](O)[C@@H]1O,20475958_4284346_59551374,4.523363372751732
0.559202939,N[C@H](c1nnn[nH]1)c1nc2c(F)c(Cl)ccc2c(=O)n1[C@]1(C(=O)O)C[C@@H](O)C1,20475958_585669989_3995585,3.9988788342055024
0.559143342,O=C(O)c1c(-n2c([C@H]3C[C@@H](F)CN3)nc3nn4cc(F)cnc4c3c2=O)[nH][nH]c1=O,144977368_19737344_2583797,4.589518297514866
0.558996242,Cc1ncc(C(=O)O)c2c(=O)n([C@]3(C(=O)O)C[C@@H](O)C3)c(C3(N)CNC3)nc12,1729539_585669989_34437010,3.6672102473653663
0.558927228,Cc1ccc(F)c2c(=O)n(-c3[nH][nH]c(=O)c3C(=O)O)c([C@@]3(N)CC3(F)F)nc12,20362716_19737344_39083022,4.016790449261855
0.558868572,Nc1cc2nc([C@@H]3[C@H]4CNC(=O)[C@H]43)n(Cc3cc(=O)[nH]c(O)n3)c(=O)c2cc1C(=O)O,3191201_26507110_259505376,4.329738467981365
0.558847612,C[C@@H]1C(=O)OC[C@@H]1c1nc2c(F)c(Cl)ccc2c(=O)n1[C@]1(C(=O)O)C[C@@H](O)C1,20475958_585669989_407942,4.091864666582195
0.558767839,Cc1ncc(C(=O)O)c2c(=O)n(C(=O)COC3CNC3)c([C@@]3(N)CC3(F)F)nc12,1729539_62809897_39083022,4.084738821611413
0.558762868,Cc1cc(C(=O)O)c2c(=O)n(-c3[nH][nH]c(=O)c3C(=O)O)c([C@H]3C[C@@H](O)[C@H]3N)nc2n1,39084287_19737344_39082993,4.4128579523546865
0.558703153,Cc1ncc(C(=O)O)c2c(=O)n(C(=N)c3nnn[nH]3)c([C@@]3(N)CC3(F)F)nc12,1729539_6494833_39083022,4.423041692505098
0.55866363,N[C@@H]1CNC[C@@H]1c1nc2c(F)c(Cl)ccc2c(=O)n1[C@H]1C[C@@H](CO)[C@H](O)[C@@H]1O,20475958_4284346_26895003,4.524612822844241
0.558620465,Cc1cc(C(=O)O)c2c(=O)n(C(=O)N3CC(O)C3)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc2n1,39084287_62809456_259505376,4.343855094518657
0.558618471,Cc1ncc(C(=O)O)c2c(=O)n([C@]3(C(=O)O)C[C@@H]3C(=O)O)c(C3(N)CC(O)C3)nc12,1729539_34363759_72188001,4.399612517851493
0.558613352,N[C@]1(c2nc3ccncc3c(=O)n2-c2[nH][nH]c(=O)c2C(=O)O)CC1(F)F,333065_19737344_39083022,3.9861336592841177
0.558508989,O=C(O)c1ccc2c(=O)n([C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc2c1,389863_2389432_259505376,4.54368500638598
0.558489588,O=C1NC[C@H]2[C@@H]1[C@@H]2c1nc2c(F)ccc(F)c2c(=O)n1[C@]1(C(=O)O)C[C@@H](O)C1,20475943_585669989_259505376,4.44933392941636
0.558441101,CN1CCNC[C@H]1C(=O)n1c([C@@H]2[C@H]3CNC(=O)[C@H]32)nc2c(F)c(Cl)ccc2c1=O,20475958_39064343_259505376,4.516881508721523
0.558330944,O=c1c2ccc(Cl)c(F)c2nc([C@@]23CN[C@H](CN2)C3)n1[C@H]1C[C@@H](CO)[C@H](O)[C@@H]1O,20475958_4284346_100450863,5.507775397990413
0.55829802,Cc1cc(C(=O)O)c2c(=O)n(C[C@H]3CN(C)C(=O)CO3)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc2n1,39084287_11884224_259505376,4.527805462736707
0.55824784,CC(C)Oc1ccc2nc([C@@H]3[C@H]4CNC(=O)[C@H]43)n(-c3[nH][nH]c(=O)c3C(=O)O)c(=O)c2c1,37933520_19737344_259505376,4.245916106621794
0.558215912,Nc1cc2nc([C@H]3C[C@@H](F)CN3)n(-c3[nH][nH]c(=O)c3C(=O)O)c(=O)c2cc1C(=O)O,3191201_19737344_2583797,4.156732918259975
0.558206561,N[C@@H](CCO)c1nc2c(F)c(Cl)ccc2c(=O)n1[C@]1(C(=O)O)C[C@@H](O)C1,20475958_585669989_895146,3.6650650018545905
0.558161059,COC(=O)C1(n2c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc3cc(N)c(C(=O)O)cc3c2=O)CNC1,3191201_95627132_259505376,4.4253259531885405
0.55811388,Cc1ncc(C(=O)O)c2c(=O)n(CC3CS(=O)(=O)C3)c([C@@]3(N)CC3(F)F)nc12,1729539_216302336_39083022,4.01456224888023
0.558084485,Cc1cc(C(=O)O)c2c(=O)n([C@H](CO)C(=N)O)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc2n1,39084287_94437875_259505376,4.685801842164357
0.558023846,Cc1ccc2nc3c(=O)n([C@]4(C(=O)O)C[C@@H](O)C4)c([C@@H]4[C@H]5CNC(=O)[C@H]54)nc3n2c1,74535894_585669989_259505376,4.529817338617687
0.5579084,Cc1cc(C(=O)O)c2c(=O)n(-c3[nH][nH]c(=O)c3C(=O)O)c([C@@H]3[C@@H]4CCNC[C@H]43)nc2n1,39084287_19737344_250793923,4.429722188911597
0.557907807,Cc1ncc(C(=O)O)c2c(=O)n(CC(=O)N3CCOCC3)c([C@@]3(N)CC3(F)F)nc12,1729539_8700941_39083022,3.708226676307122
0.557874553,C[C@H](NC(=N)O)c1nc2c(F)c(Cl)ccc2c(=O)n1[C@]1(C(=O)O)C[C@@H](O)C1,20475958_585669989_82071076,3.840242683894976
0.557765387,O=C1CN[C@@H](C(=O)n2c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc3c(F)c(Cl)ccc3c2=O)CN1,20475958_215366392_259505376,4.621799457439474
0.557763945,O=C(O)c1cnc2nc([C@@H]3[C@H]4CNC(=O)[C@H]43)n([C@H]3C[C@@H](CO)[C@H](O)[C@@H]3O)c(=O)c2c1,4202689_4284346_259505376,4.780083894245108
0.557496723,N[C@]1(c2nc3nc(C(=O)O)ccc3c(=O)n2-c2[nH][nH]c(=O)c2C(=O)O)CC1(F)F,95769067_19737344_39083022,4.051891069363661
0.557340497,COc1cc2c(=O)n(-c3[nH][nH]c(=O)c3C(=O)O)c([C@@]3(N)CC3(F)F)nc2cc1C,95640769_19737344_39083022,3.8546121482847395
0.557269926,CN1CCN[C@H](C(=O)n2c([C@@]3(N)CC3(F)F)nc3c(F)c(Cl)ccc3c2=O)C1,20475958_38893055_39083022,4.224844974274504
0.557222857,O=C1NC[C@H]2[C@@H]1[C@@H]2c1nc2cccc(F)c2c(=O)n1[C@]1(C(=O)O)C[C@@H]1C(=O)O,153055_34363759_259505376,4.655595589649407
0.557168359,O=c1c2c(Cl)ccnc2nc([C@H]2C[C@@H](F)CN2)n1[C@]1(C(=O)O)C[C@@H](O)C1,85221844_585669989_2583797,4.335899222434113
0.557065848,Cc1nc2c(=O)n(-c3[nH][nH]c(=O)c3C(=O)O)c([C@@]3(N)CC3(F)F)nc2s1,35973442_19737344_39083022,4.312005470082016
0.557009212,Cc1cc(C(=O)O)c2c(=O)n(CCn3c(=O)[nH][nH]c3=O)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc2n1,39084287_230386784_259505376,4.464439004653995
0.556974161,Cc1ncc(C(=O)O)c2c(=O)n([C@@H](CO)[C@H](C)O)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc12,1729539_2562465_259505376,4.691565753695887
0.556966611,CO[C@@H](NC(=O)n1c([C@@H]2[C@H]3CNC(=O)[C@H]32)nc2nc(C)cc(C(=O)O)c2c1=O)C(=O)O,39084287_2025419_259505376,4.635129753562159
0.556943777,O=C1NC[C@H]2[C@@H]1[C@@H]2c1nc2c(F)c(Cl)ccc2c(=O)n1[C@@H]1N=CC=NC1=O,20475958_39778426_259505376,4.76407612978506
0.556865706,Cc1ncc(C(=O)O)c2c(=O)n(-c3cc(=O)[nH]c(=O)n3C)c([C@@]3(N)CC3(F)F)nc12,1729539_154763_39083022,4.061002030629312
0.556815562,Cc1ncc(C(=O)O)c2c(=O)n([C@]3(C(=O)O)C[C@@H](O)C3)c(Cn3ncc(N)n3)nc12,1729539_585669989_82409814,3.6235851438493025
0.556804091,Cc1ncc(C(=O)O)c2c(=O)n([C@]3(C(=O)O)C[C@@H](O)C3)c([C@H]3OC[C@@H]3N)nc12,1729539_585669989_13356048,4.287128666582197
0.556763637,Cc1ncc(C(=O)O)c2c(=O)n(-c3[nH][nH]c(=O)c3C(=O)O)c([C@H]3C[C@@H](O)[C@H]3N)nc12,1729539_19737344_39082993,4.476813507910242
0.556759915,Cc1ccnc2c(=O)n([C@]3(C(=O)O)C[C@@H](O)C3)c([C@H]3C[C@@H](F)CN3)nc12,32134505_585669989_2583797,4.260349926659465
0.5566295,O=c1c2ccc(Cl)c(F)c2nc(Cc2cn[nH]c2O)n1[C@]1(C(=O)O)C[C@@H](O)C1,20475958_585669989_20029292,3.443438921180883
0.55656184,O=C1CC(c2nc3c(F)c(Cl)ccc3c(=O)n2[C@H]2C[C@@H](CO)[C@H](O)[C@@H]2O)=NN1,20475958_4284346_19702352,4.314448729487561
0.556506504,O=C1NC[C@H]2[C@@H]1[C@@H]2c1nc2c(F)c(Cl)ccc2c(=O)n1C(=O)C[C@@H](O)C(=O)O,20475958_5131909_259505376,4.403804878601604
0.556442307,CC(C)(CO)[C@H](O)C(=O)n1c([C@@H]2[C@H]3CNC(=O)[C@H]32)nc2c(F)c(Cl)ccc2c1=O,20475958_169764_259505376,4.5335387736787895
0.556411071,Cc1cc(C(=O)O)c2c(=O)n(-c3[nH][nH]c(=O)c3C(=O)O)c([C@@H]3[C@H]4CCNC[C@@H]43)nc2n1,39084287_19737344_238642293,4.429722188911597
0.556351033,COc1cc(C)cc2c(=O)n(-c3[nH][nH]c(=O)c3C(=O)O)c([C@H]3C[C@@H](F)CN3)nc12,8317054_19737344_2583797,4.096979351133067
0.556345589,Cc1cc(C(=O)O)c2c(=O)n(C[C@@H](O)CN(C)C)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc2n1,39084287_19255182_259505376,4.401924654886191
0.556243432,CN[C@@H](c1nc2cc(N)c(C(=O)O)cc2c(=O)n1[C@]1(C(=O)O)C[C@@H](O)C1)C(C)(C)O,3191201_585669989_71774074,3.7585084646042954
0.5562287,Cc1ncc(C(=O)O)c2c(=O)n([C@]3(C(=O)O)C[C@@H](O)C3)c([C@H]3CNC[C@@H]3N)nc12,1729539_585669989_26895006,4.281817428056144
0.556119901,Cc1cc(C(=O)O)c2c(=O)n([C@]3(C(=O)O)C[C@@H](O)C3)c(-c3cnc(N)cn3)nc2n1,39084287_585669989_23528995,3.351215913080071
0.55603751,COc1cc(OC)c2c(=O)n(-c3[nH][nH]c(=O)c3C(=O)O)c([C@@]3(N)CC3(F)F)nc2c1,21994738_19737344_39083022,3.9081711421190883
0.556019445,Nc1cc2nc([C@@H]3[C@H]4CNC(=O)[C@H]43)n(C(=O)[C@@H]3CNCCC3=O)c(=O)c2cc1C(=O)O,3191201_100191301_259505376,4.52913855754887
0.555980187,Nc1cc2nc([C@@H]3[C@H]4CNC(=O)[C@H]43)n(-c3nc(CO)cc(=O)[nH]3)c(=O)c2cc1C(=O)O,3191201_30678613_259505376,4.379270668339147
0.555969356,CN(C)c1cc2c(=O)n(-c3[nH][nH]c(=O)c3C(=O)O)c([C@@]3(N)CC3(F)F)nc2cn1,82058075_19737344_39083022,4.115613946486539
0.55589132,Cc1ncc(C(=O)O)c2c(=O)n([C@]3(C(=O)O)C[C@@H](O)C3)c([C@@H]3OC[C@H]3N)nc12,1729539_585669989_13356044,4.287128666582197
0.555645773,COC1(c2nc3c(C)ncc(C(=O)O)c3c(=O)n2[C@]2(C(=O)O)C[C@@H](O)C2)CNC1,1729539_585669989_95743466,3.666041744698049
0.555600075,N[C@@H]1CN[C@H](c2nc3c(F)c(Cl)ccc3c(=O)n2[C@H]2C[C@@H](CO)[C@H](O)[C@@H]2O)C1,20475958_4284346_95093504,4.6098547808862005
0.555526305,C[C@@H](O)[C@@H](C(=O)O)n1c([C@@H]2[C@H]3CNC(=O)[C@H]32)nc2cc(N)c(C(=O)O)cc2c1=O,3191201_895103_259505376,4.45282878299917
0.555458161,NC[C@@H](N)c1nc2c(F)c(Cl)ccc2c(=O)n1[C@]1(C(=O)O)C[C@@H]1C(=O)O,20475958_34363759_19363627,4.2498235911685995
0.555413446,O=C1NC[C@H]2[C@@H]1[C@@H]2c1nc2cc3ccccc3nc2c(=O)n1[C@]1(C(=O)O)C[C@@H]1C(=O)O,95761531_34363759_259505376,4.622022411030149
0.555364358,Cc1ncc(C(=O)O)c2c(=O)n(-c3ncn(CCO)n3)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc12,1729539_19088805_259505376,4.507708196554931
0.555362661,O=C1NC[C@@H](c2nc3c(F)c(Cl)ccc3c(=O)n2-c2[nH][nH]c(=O)c2C(=O)O)N1,20475958_19737344_2140996,3.938259866331272
0.555322997,Cc1cc(C(=O)O)c2c(=O)n(CCc3n[nH]c(=O)[nH]3)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc2n1,39084287_19088658_259505376,4.493042811939546
0.555269851,CN1C(=O)C[C@H](n2c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc3cc(N)c(C(=O)O)cc3c2=O)C1=O,3191201_31992613_259505376,4.304807359567425
0.555238486,Cc1nsc2c(=O)n(-c3[nH][nH]c(=O)c3C(=O)O)c([C@H]3C[C@@H](F)CN3)nc12,8700303_19737344_2583797,4.492499303690885
0.555201954,N[C@H](c1nc2c(F)c(Cl)ccc2c(=O)n1[C@]1(C(=O)O)C[C@@H]1C(=O)O)[C@@H]1CCNC1,20475958_34363759_26896520,4.4768796694918365
0.555196922,Nc1cc2nc([C@@H]3[C@H]4CNC(=O)[C@H]43)n(-c3cn(CC(=O)O)nn3)c(=O)c2cc1C(=O)O,3191201_82409812_259505376,4.311653137033243
0.555168585,CN1CCN[C@@H](C(=O)n2c([C@@]3(N)CC3(F)F)nc3c(F)c(Cl)ccc3c2=O)C1,20475958_38893056_39083022,4.224844974274504
0.555102757,NC[C@H](O)c1nc2c(F)c(Cl)ccc2c(=O)n1[C@]1(C(=O)O)C[C@@H]1C(=O)O,20475958_34363759_2034711,4.21564365805823
0.555079196,Cc1ncc(C(=O)O)c2c(=O)n([C@@H]3CCn4nnnc4C3)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc12,1729539_18558689_259505376,4.798307276039683
0.555052978,Cc1cc(C(=O)O)c2c(=O)n([C@]3(C(=O)O)C[C@@H](O)C3)c(Cn3ncnc3N)nc2n1,39084287_585669989_70824964,3.515296254960413
0.555040376,O=C(O)CC[C@@H](C(O)O)n1c([C@@H]2[C@H]3CNC(=O)[C@H]32)nc2c(F)c(Cl)ccc2c1=O,20475958_98208956_259505376,4.484428452354544
0.555010891,CC(C)c1cccc2c(=O)n(-c3[nH][nH]c(=O)c3C(=O)O)c([C@H]3C[C@@H](F)CN3)nc12,1721765_19737344_2583797,4.101283774209989
0.554996228,COC1(c2nc3cc(N)c(C(=O)O)cc3c(=O)n2[C@]2(C(=O)O)C[C@@H](O)C2)CNC1,3191201_585669989_95743466,3.453149037405341
0.554915082,O=C(O)c1c(-n2c([C@H]3C[C@@H](F)CN3)nc3cccc(C(=O)O)c3c2=O)[nH][nH]c1=O,389579_19737344_2583797,4.07307223574845
0.554866695,Cc1cc2nc([C@@H]3[C@H]4CNC(=O)[C@H]43)n([C@]3(C(=O)O)C[C@@H](O)C3)c(=O)c2cc1F,34119726_585669989_259505376,4.302012674355632
0.554785713,N[C@]1(c2nc3cc4[nH]ncc4cc3c(=O)n2-c2[nH][nH]c(=O)c2C(=O)O)CC1(F)F,39257427_19737344_39083022,4.05799389312218
0.55461724,NC(=O)c1nsc2c(=O)n(-c3[nH][nH]c(=O)c3C(=O)O)c([C@@]3(N)CC3(F)F)nc12,5670120_19737344_39083022,4.330621010592417
0.554591289,Cc1ncc(C(=O)O)c2c(=O)n([C@H]3C(=O)NC[C@@H]3O)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc12,1729539_104583042_259505376,4.811274729744733
0.55456427,O=c1c2ccc(Cl)cc2nc([C@H]2C[C@@H](F)CN2)n1[C@]1(C(=O)O)C[C@@H](O)C1,152811_585669989_2583797,3.9660996558035615
0.554547249,Cc1ncc(C(=O)O)c2c(=O)n(C34CNC(C(=O)O)(C3)C4)c([C@@]3(N)CC3(F)F)nc12,1729539_575421981_39083022,5.154856581954881
0.554443142,CC[C@H](O)c1nc2c(F)c(Cl)ccc2c(=O)n1[C@]1(C(=O)O)C[C@@H](O)C1,20475958_585669989_895970,3.598615146256841
0.554301646,CC1=NC(=O)[C@@H](C(=O)n2c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc3cc(N)c(C(=O)O)cc3c2=O)N1,3191201_5734555_259505376,4.706398098746388
0.554264267,CC(C)Cn1nnc2nc([C@@]3(N)CC3(F)F)n(-c3[nH][nH]c(=O)c3C(=O)O)c(=O)c21,256052270_19737344_39083022,4.347894865567457
0.554250028,Cc1cc(C(=O)O)c2c(=O)n(-c3[nH][nH]c(=O)c3C(=O)O)c([C@]34CNC[C@H]3C4)nc2n1,39084287_19737344_32629512,4.3260967895048035
0.554203386,Cc1ncc(C(=O)O)c2c(=O)n(-c3[nH][nH]c(=O)c3C(=O)O)c([C@H]3C[C@H]4C[C@H]4N3)nc12,1729539_19737344_34595863,4.554049776059763
0.554137063,Cc1cc(C(=O)O)c2c(=O)n([C@H]3C(=O)NC[C@@H]3O)c([C@@H]3[C@H]4CNC(=O)[C@H]43)nc2n1,39084287_104583042_259505376,4.746519729744732
0.554070251,C[C@H](C(=O)N(C)CCO)n1c([C@@H]2[C@H]3CNC(=O)[C@H]32)nc2cc(N)c(C(=O)O)cc2c1=O,3191201_37809218_259505376,4.303151731584139
0.55401085,Cc1c(F)ccc2nc([C@@H]3[C@H]4CNC(=O)[C@H]43)n([C@]3(C(=O)O)C[C@@H](O)C3)c(=O)c12,142206746_585669989_259505376,4.4121442533029995
0.553991804,CN[C@H](c1nc2cc(N)c(C(=O)O)cc2c(=O)n1[C@]1(C(=O)O)C[C@@H](O)C1)[C@@H](C)O,3191201_585669989_2389623,3.94364941186181
0.553973758,Cc1ncc(C(=O)O)c2c(=O)n([C@]3(C(=O)O)C[C@@H](O)C3)c([C@]3(O)C[C@H](O)C3)nc12,1729539_585669989_1083812835,3.583434152290458
0.553898537,Cc1cc(C(=O)O)c2c(=O)n(-c3[nH][nH]c(=O)c3C(=O)O)c([C@H]3NC[C@@H]4C[C@@H]43)nc2n1,39084287_19737344_2506779,4.4540772088679175
0.55385408,O=C1CC[C@@H](c2nc3c(F)c(Cl)ccc3c(=O)n2-c2[nH][nH]c(=O)c2C(=O)O)O1,20475958_19737344_391838,3.7818342919056978
0.553847639,COc1ccc2c(=O)n(-c3[nH][nH]c(=O)c3C(=O)O)c([C@@]3(N)CC3(F)F)nc2c1F,71790418_19737344_39083022,3.9680049554775465
